name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
new york,2023-07-16T15:00:00,26,26,23.6,86.95,0,0,,0,0,23.8,2.9,60,1009.1,92.2,16,174,0.6,2,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-16T16:00:00,26.2,26.2,23.1,83.21,0.048,100,rain,0,0,20.2,0.9,326,1008.6,67.5,15.7,81,0.3,1,,"Rain, Partially cloudy",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-16T17:00:00,25.6,25.6,23.1,86.25,0.115,100,rain,0,0,20.2,2.9,272,1008.2,98.3,14.2,77,0.3,1,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-16T18:00:00,25.6,25.6,23.4,88.02,0,0,,0,0,19.4,3.3,82,1008.3,67.5,16,42,0.2,0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-16T19:00:00,25.4,25.4,23.4,88.68,0,0,,0,0,16.9,4,80,1008.2,36.7,16,49,0.2,0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-16T20:00:00,25.3,25.3,23.1,87.63,0,0,,0,0,12.2,8,219,1008.6,90.4,16,25,0.1,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-16T21:00:00,25.4,25.4,22.8,85.62,0,0,,0,0,9.4,9.3,224,1009,90.4,16,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-16T22:00:00,25.1,25.1,22.8,87.14,0,0,,0,0,12.2,7,209,1009.7,88.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-16T23:00:00,25.1,25.1,22.5,85.5,0,0,,0,0,12.2,4.5,289,1009.5,34.2,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-17T00:00:00,24.7,24.7,22.9,89.65,0,0,,0,0,9.7,2.7,289,1010.1,34.2,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-17T01:00:00,24.5,24.5,22.8,90.57,0,0,,0,0,10.4,1.2,343,1010.1,32.3,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-17T02:00:00,24.6,24.6,22.8,89.78,0,0,,0,0,12.2,0.9,0,1010.1,15.6,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-17T03:00:00,24.1,24.1,22.8,92.7,0,0,,0,0,14,8.4,202,1010.3,19.2,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-17T04:00:00,24,24,22.9,93.51,0,0,,0,0,11.5,4.8,311,1010.3,58,14.2,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-17T05:00:00,24,24,22.5,90.86,0,0,,0,0,14.8,4.8,0,1010.8,27.2,12,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-17T06:00:00,23.5,23.5,22.2,92.23,0,0,,0,0,14,2.9,349,1011.4,50.8,13.4,3,0,0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-17T07:00:00,24,24,22.2,89.5,0,0,,0,0,14.4,3.7,326,1012.3,89.5,13.6,81,0.3,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-17T08:00:00,24.8,24.8,22.2,85.62,0,0,,0,0,15.8,3.9,345,1013,89.5,16,158,0.6,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-17T09:00:00,25.9,25.9,21.8,78.1,0,0,,0,0,16.6,8.7,43,1013.1,32.3,16,432,1.6,4,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-17T10:00:00,27.2,29.2,21.2,69.68,0,0,,0,0,15.1,2.1,360,1013.4,10.5,16,600,2.2,6,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-17T11:00:00,28.5,29.9,19.2,57.15,0,0,,0,0,13,9.8,45,1013.6,10.5,12.3,758,2.7,8,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-17T12:00:00,29.9,31.4,19.3,53.13,0,0,,0,0,11.9,6.3,209,1014.1,10.5,14.2,881,3.2,9,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-17T13:00:00,31,32.5,19.2,49.36,0,0,,0,0,11.9,2.4,352,1014,35.9,14.4,868,3.1,9,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-17T14:00:00,31.4,32.5,18.3,45.69,0,0,,0,0,14,3.6,8,1013.7,19.2,13.4,866,3.1,9,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-17T15:00:00,31.2,32.2,18.2,45.76,0,0,,0,0,33.5,7.6,61,1013.4,27.9,10.3,665,2.4,7,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-17T16:00:00,31.2,32.7,19.2,49.01,0,0,,0,0,18,12.2,221,1012.9,15.6,10.1,265,1,3,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-17T17:00:00,30.4,31.3,18.2,48.08,0,0,,0,0,35.3,15.3,220,1012.6,15.6,10.1,385,1.4,4,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-17T18:00:00,30,31,18.3,49.36,0,0,,0,0,15.5,11.3,191,1012.4,19.2,9.6,193,0.7,2,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-17T19:00:00,28.5,31.8,22.6,70.64,0,0,,0,0,15.1,18.7,168,1012.9,34.2,13.8,102,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-17T20:00:00,27.2,29.5,22,73.45,0,0,,0,0,17.6,10.4,178,1013.1,25.4,13.7,11,0,0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-17T21:00:00,27,29,21.5,71.92,0,0,,0,0,19.8,5.1,88,1013.5,34.2,13.7,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-17T22:00:00,26.9,28.7,21,70.23,0,0,,0,0,20.2,4.4,269,1014,58.7,13.8,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-17T23:00:00,27,28.9,21.1,70.3,0,0,,0,0,20.2,11.2,180,1014.2,36.7,13.7,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-18T00:00:00,27,28.8,20.8,68.88,0,0,,0,0,20.5,9.5,200,1014.4,36.7,13.7,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-18T01:00:00,26.8,28.4,20.2,67.27,0,0,,0,0,20.2,7.1,225,1014.7,30.5,14.8,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-18T02:00:00,26.4,26.4,19.6,66.46,0,0,,0,0,19.4,4.3,278,1014.3,27.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-18T03:00:00,25.5,25.5,20.2,72.5,0,0,,0,0,18,8.5,217,1014.1,27.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-18T04:00:00,25.4,25.4,20.3,73.71,0,0,,0,0,16.9,2.4,344,1013.5,34.2,14.8,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-18T05:00:00,25,25,20.8,77.57,0,0,,0,0,15.8,0.9,321,1013.5,34.2,14.2,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-18T06:00:00,24.6,24.6,20.8,79.63,0,0,,0,0,15.1,1.7,57,1013.7,34.2,14.2,19,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-18T07:00:00,25.5,25.5,21.7,79.35,0,0,,0,0,14.8,3,275,1014,34.2,12.3,108,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-18T08:00:00,26.2,26.2,21.8,76.73,0,0,,0,0,13.7,2.1,57,1014.1,34.2,12.9,121,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-18T09:00:00,26.8,28.9,22,74.94,0,0,,0,0,15.5,4.9,75,1014.4,34.2,12,251,0.9,3,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-18T10:00:00,27.9,30.7,22.5,72.45,0,0,,0,0,23.8,8.8,135,1014.4,65,11.8,612,2.2,6,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-18T11:00:00,28.6,32.2,23,71.88,0,0,,0,0,24.5,8.7,163,1014.5,88.9,12.4,496,1.8,5,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-18T12:00:00,27.4,30.2,22.8,76.15,4.423,100,rain,0,0,42.5,17.6,149,1014.3,90.6,11.2,23,0.1,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-18T13:00:00,23.9,23.9,21.3,85.08,3.539,100,rain,0,0,47.9,0.9,0,1014.2,97.3,7.1,149,0.5,1,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-18T14:00:00,23.7,23.7,21.5,87.57,0.231,100,rain,0,0,33.8,17.8,166,1013.9,47.5,6.1,369,1.3,4,,"Rain, Partially cloudy",rain,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
new york,2023-07-18T15:00:00,24.8,24.8,21.4,81.21,0,0,,0,0,32.4,6.4,88,1013.8,50.8,9.4,171,0.6,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-18T16:00:00,24.7,24.7,21.6,82.99,0.185,100,rain,0,0,33.1,6.2,88,1013.1,65,14.8,89,0.3,1,,"Rain, Partially cloudy",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-18T17:00:00,25.2,25.2,21.2,78.5,0,0,,0,0,29.2,9.5,188,1013,50.8,12.9,366,1.3,4,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-18T18:00:00,26.8,28.6,21,70.4,0,0,,0,0,29.5,11.9,170,1012.5,27.9,14.8,255,0.9,3,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-18T19:00:00,26.4,26.4,21.5,74.53,0,0,,0,0,27.7,4.8,272,1012.6,24.2,16,165,0.6,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-18T20:00:00,26,26,20.1,70.02,0,0,,0,0,22.3,5.4,88,1012.8,24.3,14.8,14,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-18T21:00:00,25.8,25.8,20.3,71.36,0,0,,0,0,13.3,3.7,276,1012.9,15.6,14.2,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-18T22:00:00,25.3,25.3,20.9,76.99,0,0,,0,0,10.1,4.4,277,1013.5,10.5,14.2,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-18T23:00:00,25.3,25.3,21.2,77.71,0,0,,0,0,10.1,8.4,212,1014,10.5,14.2,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-19T00:00:00,25.2,25.2,20.2,73.75,0,0,,0,0,11.9,10.7,258,1014.8,10.5,12.2,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-19T01:00:00,25.4,25.4,18.5,65.98,0,0,,0,0,12.6,10.4,276,1014.8,10.5,11.3,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-19T02:00:00,24.6,24.6,18.5,69.18,0,0,,0,0,12.6,9.1,288,1014.4,10.5,11.3,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-19T03:00:00,24,24,18.5,71.72,0,0,,0,0,22,8.3,286,1014.4,10.5,11.2,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-19T04:00:00,23.3,23.3,18.5,74.79,0,0,,0,0,21.2,3.2,311,1014.8,10.5,11.2,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-19T05:00:00,23,23,18.5,76.14,0,0,,0,0,19.1,6.2,272,1015.2,10.5,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-19T06:00:00,23,23,18.5,75.43,0,0,,0,0,16.2,2.6,328,1015.4,34.2,9.2,33,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-19T07:00:00,23.4,23.4,18,71.62,0,0,,0,0,14,2.5,360,1015.8,88.9,9.2,26,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-19T08:00:00,23.2,23.2,18.4,74.41,0,0,,0,0,12.2,2.4,324,1016.6,90.6,8,28,0.1,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-19T09:00:00,24.1,24.1,18.3,69.94,0,0,,0,0,17.6,1.7,61,1016.9,97.5,7.8,199,0.7,2,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-19T10:00:00,24.7,24.7,17.7,64.97,0,0,,0,0,22,4.5,112,1016.9,38.4,9.4,137,0.5,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-19T11:00:00,24.5,24.5,17.8,65.92,0,0,,0,0,23.4,3.4,27,1017,100,9.7,130,0.5,1,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-19T12:00:00,24.6,24.6,17.6,65.26,0,0,,0,0,24.5,10.2,79,1017.1,100,10.2,60,0.2,1,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-19T13:00:00,23.1,23.1,19.5,79.86,1.258,100,rain,0,0,30.2,2.9,88,1017.2,100,6.4,298,1.1,3,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-19T14:00:00,24.4,24.4,20.1,77.4,0.067,100,rain,0,0,32.4,3.6,86,1016.8,99.2,8.9,517,1.9,5,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-19T15:00:00,24.4,24.4,20.1,76.98,0,0,,0,0,17.6,3.6,83,1016.3,97.5,11.1,346,1.2,3,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-19T16:00:00,25.8,25.8,20,69.99,0,0,,0,0,16.6,12,237,1016,88.9,11.1,631,2.3,6,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-19T17:00:00,26.4,26.4,20,67.55,0,0,,0,0,16.9,5.9,269,1015.4,44.6,11.4,338,1.2,3,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-19T18:00:00,26.9,28.3,19.8,65.36,0,0,,0,0,23,2.1,0,1015.1,44.6,11.5,120,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-19T19:00:00,26.5,26.5,20.2,68.36,0,0,,0,0,20.9,4,49,1015.1,58.7,11.5,95,0.3,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-19T20:00:00,25.1,25.1,20.7,76.76,0,0,,0,0,13.7,5,85,1015.6,44.6,9.6,11,0,0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-19T21:00:00,24.6,24.6,20.7,79.27,0,0,,0,0,14.8,3.8,69,1016.2,24.2,11.1,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-19T22:00:00,24,24,20.6,81.02,0,0,,0,0,13.3,2.1,61,1016.6,27.9,11.1,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-19T23:00:00,23.6,23.6,20.8,84.31,0,0,,0,0,10.8,3.8,85,1016.5,19.2,9.1,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-20T00:00:00,23.6,23.6,20.8,84.31,0,0,,0,0,11.5,1.2,310,1016,27.9,9.1,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-20T01:00:00,23.5,23.5,20.8,84.71,0,0,,0,0,11.9,1.7,303,1016,19.2,8.7,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-20T02:00:00,23.2,23.2,20.7,85.83,0,0,,0,0,11.2,4.5,266,1015.9,19.2,7.4,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-20T03:00:00,23.2,23.2,21.2,88.51,0,0,,0,0,15.1,6.7,298,1015.8,19.2,7.2,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-20T04:00:00,23,23,21.2,89.36,0,0,,0,0,15.1,0.9,355,1015.5,19.2,5.7,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-20T05:00:00,22.7,22.7,20.7,88.63,0,0,,0,0,11.5,3.9,22,1015.3,19.2,4.8,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-20T06:00:00,22.7,22.7,20.8,89.24,0,0,,0,0,12.6,6.8,32,1015.5,34.2,4.7,16,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-20T07:00:00,23,23,21,88.5,0,0,,0,0,16.6,7.1,23,1015.7,34.2,4.4,74,0.3,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-20T08:00:00,24,24,20.6,81.06,0,0,,0,0,17.6,6.3,40,1015.9,82.6,6.3,151,0.5,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-20T09:00:00,24.9,24.9,18.9,69.35,0,0,,0,0,17.6,10.6,29,1016.1,82.6,11,499,1.8,5,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-20T10:00:00,26.2,26.2,17,57.07,0,0,,0,0,16.6,9.9,57,1016,88.9,15,418,1.5,4,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-20T11:00:00,26.9,27.5,16.5,52.72,0,0,,0,0,15.8,7.5,40,1015.8,80.1,15,327,1.2,3,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-20T12:00:00,28.5,28.5,15.4,44.88,0,0,,0,0,13.7,10.3,50,1015.6,34.2,16,912,3.3,9,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-20T13:00:00,29.3,29.1,14.8,41.16,0,0,,0,0,13.3,8,46,1015,22.3,16,937,3.4,9,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-20T14:00:00,29.8,29.7,15.5,41.93,0,0,,0,0,27.7,12.1,66,1014.5,39,16,882,3.2,9,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-20T15:00:00,28.3,28.6,16.3,48.13,0,0,,0,0,25.9,6,64,1014.3,80.1,16,380,1.4,4,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-20T16:00:00,28.1,28.5,16.3,48.71,0,0,,0,0,16.9,16.6,178,1014,65,16,468,1.7,5,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-20T17:00:00,28.1,28.4,16,47.74,0,0,,0,0,16.6,8.7,168,1013.8,34.2,16,373,1.3,4,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-20T18:00:00,27.4,27.6,15.2,47.4,0,0,,0,0,17.6,9.1,162,1012.8,31,16,149,0.5,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-20T19:00:00,27.3,27.5,14.6,45.56,0,0,,0,0,17.6,5.7,345,1012.7,34.2,16,111,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-20T20:00:00,26.4,26.4,15,49.66,0,0,,0,0,29.5,5.6,80,1012.6,19.2,16,7,0,0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-20T21:00:00,25.7,25.7,15.5,53.56,0,0,,0,0,18,5.2,85,1012.4,14.1,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-20T22:00:00,25.1,25.1,17,60.79,0,0,,0,0,18.4,7.6,180,1012.2,19.2,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-20T23:00:00,24.7,24.7,17.6,64.52,0,0,,0,0,18,4.5,93,1011.9,15.6,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-21T00:00:00,24.5,24.5,18.2,68.01,0,0,,0,0,17.6,5.1,91,1011.5,10.5,14.1,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-21T01:00:00,23.7,23.7,19.6,77.43,0,0,,0,0,17.6,4.8,85,1010.9,10.5,11.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-21T02:00:00,23.7,23.7,20.4,81.78,0,0,,0,0,18.7,4.1,273,1010.6,10.5,11.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-21T03:00:00,23.7,23.7,20.8,84.27,0,0,,0,0,17.6,8.3,168,1010,75,12.4,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-21T04:00:00,23.8,23.8,20.8,83.28,0,0,,0,0,17.6,3.7,348,1009.5,88.9,13.7,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-21T05:00:00,24,24,21,82.96,0,0,,0,0,19.4,4.1,88,1009.2,65,13.8,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-21T06:00:00,23.9,23.9,21.4,85.96,1.06,100,rain,0,0,20.2,4.3,301,1009.2,97.3,10,5,0,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
new york,2023-07-21T07:00:00,23.3,23.3,21.4,89.07,2.618,100,rain,0,0,20.5,5,3,1008.1,89.8,7.4,51,0.2,1,,"Rain, Partially cloudy",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-21T08:00:00,23.2,23.2,21.6,90.74,0,0,,0,0,19.4,13.3,174,1008.1,88.9,6.9,44,0.2,0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2023-07-21T09:00:00,22.4,22.4,20.3,87.82,0.351,100,rain,0,0,21.2,8,203,1008.2,97.3,11.6,146,0.5,1,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
